purchase_id;partner_id;client_id;city_id;promotion_id;category_id;purchase_date;price;quantity;status
5922;2;893;8;0;0;2020-07-22;385.00;5.00;1
5923;0;567;4;1;1;2020-03-22;280.00;6.00;1
5924;2;510;6;3;3;2020-08-06;60.00;1.00;1
5925;0;447;1;3;3;2020-06-28;280.00;9.00;1
5926;2;312;5;3;3;2020-07-25;350.00;8.00;1
5927;0;186;2;0;0;2020-08-27;190.00;1.00;3
5928;2;359;3;1;1;2020-05-18;455.00;9.00;1
5929;0;570;4;1;1;2020-04-04;40.00;2.00;1
5930;1;968;5;2;2;2020-07-15;370.00;5.00;1
5931;1;17;5;1;1;2020-09-04;340.00;2.00;1
5932;1;448;4;2;2;2020-07-11;210.00;7.00;1
5933;1;454;5;3;3;2020-03-06;195.00;6.00;1
5934;0;78;5;3;3;2020-10-31;65.00;6.00;3
5935;0;256;7;3;3;2020-04-20;175.00;9.00;1
5936;1;449;2;0;0;2020-05-01;40.00;2.00;1
5937;3;459;4;3;3;2020-04-14;55.00;9.00;1
5938;3;714;3;0;0;2020-07-16;465.00;5.00;1
5939;0;1;8;0;0;2020-10-03;480.00;7.00;1
5940;2;28;7;1;1;2020-10-13;230.00;6.00;1
5941;3;240;8;0;0;2020-03-20;295.00;6.00;1
5942;3;553;8;2;2;2020-06-30;145.00;2.00;1
5943;2;662;4;0;0;2020-07-27;435.00;6.00;1
5944;1;987;5;0;0;2020-07-03;90.00;9.00;1
5945;3;967;4;1;1;2020-10-23;325.00;7.00;1
5946;3;860;5;0;0;2020-07-21;5.00;6.00;3
5947;2;603;3;1;1;2020-03-23;65.00;3.00;1
5948;1;862;4;1;1;2020-06-02;120.00;2.00;1
5949;2;219;4;3;3;2020-05-14;400.00;2.00;1
5950;3;838;2;2;2;2020-07-19;475.00;3.00;1
5951;1;995;1;2;2;2020-09-04;410.00;8.00;1
5952;3;411;3;1;1;2020-06-14;220.00;2.00;1
5953;2;420;1;1;1;2020-07-11;195.00;5.00;1
5954;3;182;5;0;0;2020-10-16;190.00;8.00;1
5955;3;664;3;2;2;2020-05-27;50.00;4.00;1
5956;1;878;8;1;1;2020-05-01;180.00;5.00;1
5957;0;984;7;0;0;2020-08-12;365.00;4.00;1
5958;3;18;2;1;1;2020-03-30;50.00;9.00;1
5959;1;992;4;3;3;2020-08-08;300.00;4.00;1
5960;1;981;8;3;3;2020-06-07;270.00;3.00;1
5961;0;899;5;3;3;2020-09-10;460.00;2.00;1
5962;1;168;6;2;2;2020-07-22;450.00;1.00;1
5963;3;583;4;1;1;2020-06-03;360.00;9.00;1
5964;0;955;5;2;2;2020-03-16;320.00;7.00;1
5965;3;342;5;0;0;2020-09-16;410.00;6.00;1
5966;3;372;1;2;2;2020-09-02;75.00;9.00;1
5967;1;229;4;2;2;2020-05-21;115.00;3.00;1
5968;0;257;8;1;1;2020-08-15;285.00;7.00;1
5969;1;925;6;2;2;2020-03-22;155.00;1.00;1
5970;1;718;5;0;0;2020-07-29;210.00;1.00;3
5971;3;916;2;3;3;2020-10-29;250.00;3.00;1
5972;3;725;7;0;0;2020-05-25;115.00;7.00;1
5973;2;247;2;0;0;2020-06-06;250.00;9.00;3
5974;0;585;7;0;0;2020-04-04;385.00;9.00;2
5975;2;336;1;0;0;2020-09-21;245.00;2.00;2
5976;1;793;1;3;3;2020-10-04;135.00;1.00;1
5977;2;359;3;2;2;2020-06-10;110.00;3.00;1
5978;0;17;5;3;3;2020-06-14;240.00;8.00;1
5979;3;378;0;1;1;2020-06-30;485.00;5.00;1
5980;0;795;6;0;0;2020-05-12;470.00;9.00;2
5981;1;116;1;2;2;2020-03-29;105.00;5.00;1
5982;0;157;4;3;3;2020-06-08;250.00;1.00;1
5983;3;462;0;2;2;2020-04-26;310.00;2.00;1
5984;0;622;2;2;2;2020-09-01;100.00;4.00;1
5985;2;723;8;0;0;2020-08-14;35.00;4.00;1
5986;1;894;3;2;2;2020-09-26;210.00;1.00;1
5987;0;577;8;0;0;2020-06-17;235.00;6.00;1
5988;3;833;6;3;3;2020-10-31;465.00;2.00;1
5989;2;774;7;1;1;2020-09-29;260.00;2.00;1
5990;2;168;8;2;2;2020-04-07;400.00;2.00;1
5991;1;78;0;0;0;2020-08-09;455.00;6.00;1
5992;2;14;6;2;2;2020-06-24;305.00;5.00;1
5993;2;528;6;3;3;2020-10-04;310.00;6.00;1
5994;1;888;3;0;0;2020-09-11;450.00;5.00;1
5995;3;593;5;0;0;2020-08-28;415.00;3.00;1
5996;2;337;7;0;0;2020-10-05;195.00;1.00;1
5997;1;133;8;0;0;2020-06-12;135.00;3.00;1
5998;0;598;6;1;1;2020-06-29;355.00;8.00;1
5999;1;873;5;2;2;2020-04-22;410.00;5.00;1
6000;2;684;8;3;3;2020-04-10;210.00;2.00;1
6001;2;453;7;2;2;2020-09-29;35.00;6.00;1
6002;2;283;1;0;0;2020-07-04;90.00;4.00;1
6003;1;86;6;3;3;2020-03-24;435.00;5.00;1
6004;3;556;7;0;0;2020-07-10;120.00;1.00;1
6005;2;350;4;0;0;2020-08-22;60.00;3.00;1
6006;2;858;0;2;2;2020-04-28;195.00;6.00;1
6007;2;328;6;2;2;2020-07-22;355.00;3.00;3
6008;1;880;4;0;0;2020-04-17;365.00;8.00;1
6009;1;500;7;1;1;2020-04-27;335.00;4.00;1
6010;1;75;8;3;3;2020-06-28;455.00;2.00;1
6011;2;480;0;0;0;2020-03-18;350.00;4.00;1
6012;0;613;0;1;1;2020-07-10;260.00;6.00;2
6013;0;154;1;3;3;2020-06-27;360.00;1.00;1
6014;3;570;2;1;1;2020-08-10;340.00;4.00;1
6015;1;766;4;1;1;2020-06-11;240.00;2.00;1
6016;0;822;2;3;3;2020-09-25;100.00;4.00;1
6017;1;282;4;1;1;2020-06-22;100.00;7.00;2
6018;3;281;1;3;3;2020-06-17;210.00;8.00;3
6019;3;549;8;1;1;2020-09-29;225.00;2.00;1
6020;2;560;2;1;1;2020-05-24;130.00;5.00;1
6021;3;229;5;0;0;2020-04-30;450.00;3.00;1
6022;0;415;6;0;0;2020-04-03;265.00;2.00;1
6023;2;113;5;3;3;2020-06-26;170.00;1.00;1
6024;3;348;2;0;0;2020-10-21;380.00;4.00;1
6025;1;849;7;0;0;2020-05-02;155.00;8.00;1
6026;0;682;6;2;2;2020-09-18;375.00;4.00;1
6027;2;853;6;0;0;2020-06-01;380.00;6.00;1
6028;3;752;1;3;3;2020-06-04;250.00;8.00;3
6029;2;213;7;0;0;2020-06-19;195.00;2.00;1
6030;1;593;3;0;0;2020-04-05;10.00;6.00;1
6031;2;493;3;3;3;2020-08-28;235.00;1.00;1
6032;1;583;7;2;2;2020-10-27;25.00;7.00;1
6033;0;739;8;2;2;2020-08-14;290.00;2.00;1
6034;3;622;0;2;2;2020-09-17;250.00;1.00;1
6035;3;796;3;1;1;2020-05-07;50.00;2.00;1
6036;0;68;7;1;1;2020-06-25;180.00;8.00;1
6037;0;912;1;1;1;2020-07-21;175.00;1.00;2
6038;0;868;7;0;0;2020-09-24;40.00;3.00;1
6039;1;281;8;2;2;2020-05-30;90.00;5.00;1
6040;0;306;7;2;2;2020-10-16;325.00;2.00;1
6041;1;799;4;1;1;2020-04-14;345.00;2.00;1
6042;3;602;2;2;2;2020-04-21;495.00;7.00;3
6043;2;620;5;2;2;2020-07-14;120.00;3.00;1
6044;1;945;7;3;3;2020-05-14;415.00;5.00;1
6045;3;542;2;0;0;2020-09-02;100.00;1.00;1
6046;3;190;4;2;2;2020-06-06;460.00;5.00;1
6047;1;415;7;1;1;2020-09-16;435.00;1.00;1
6048;1;232;5;3;3;2020-07-11;320.00;7.00;1
6049;1;942;7;2;2;2020-04-11;15.00;7.00;1
6050;0;288;8;3;3;2020-03-04;60.00;3.00;1
6051;1;712;2;2;2;2020-09-19;25.00;3.00;1
6052;1;456;4;1;1;2020-10-16;450.00;9.00;1
6053;1;272;7;1;1;2020-05-02;360.00;6.00;1
6054;1;167;5;1;1;2020-07-24;295.00;5.00;1
6055;2;986;8;0;0;2020-09-19;195.00;7.00;1
6056;3;799;3;3;3;2020-07-03;115.00;9.00;1
6057;2;118;4;0;0;2020-09-05;260.00;6.00;1
6058;0;378;1;2;2;2020-09-15;315.00;2.00;1
6059;0;876;2;1;1;2020-09-20;175.00;9.00;1
6060;2;470;0;3;3;2020-08-12;360.00;4.00;1
6061;3;467;1;0;0;2020-03-09;320.00;4.00;1
6062;3;581;1;0;0;2020-05-07;390.00;6.00;1
6063;3;344;2;0;0;2020-07-22;355.00;5.00;1
6064;1;741;6;2;2;2020-05-01;475.00;6.00;1
6065;3;93;0;3;3;2020-09-08;445.00;7.00;1
6066;1;79;6;2;2;2020-03-24;60.00;4.00;1
6067;0;280;5;3;3;2020-07-20;155.00;6.00;1
6068;2;954;1;1;1;2020-06-08;425.00;5.00;1
6069;2;9;0;0;0;2020-05-07;400.00;3.00;1
6070;3;291;1;3;3;2020-10-31;255.00;5.00;1
6071;3;930;2;0;0;2020-08-25;460.00;1.00;1
6072;3;115;3;2;2;2020-03-19;75.00;9.00;1
6073;3;81;7;3;3;2020-10-25;20.00;4.00;1
6074;0;331;7;2;2;2020-08-31;375.00;8.00;1
6075;3;623;2;1;1;2020-05-10;125.00;3.00;1
6076;3;5;7;0;0;2020-03-31;65.00;1.00;1
6077;1;500;4;0;0;2020-05-22;400.00;1.00;1
6078;3;998;5;0;0;2020-08-26;330.00;3.00;1
6079;3;514;6;0;0;2020-09-22;465.00;9.00;1
6080;0;541;4;2;2;2020-10-29;490.00;8.00;1
6081;0;512;8;0;0;2020-10-01;150.00;2.00;1
6082;1;341;6;3;3;2020-08-03;135.00;9.00;1
6083;1;853;6;1;1;2020-08-29;210.00;4.00;1
6084;0;199;4;1;1;2020-04-16;305.00;3.00;1
6085;0;723;6;0;0;2020-04-24;225.00;5.00;1
6086;0;260;4;0;0;2020-05-26;90.00;5.00;1
6087;2;135;7;2;2;2020-06-21;330.00;2.00;3
6088;0;60;5;2;2;2020-04-02;410.00;3.00;1
6089;1;274;8;3;3;2020-04-08;340.00;4.00;1
6090;1;897;1;2;2;2020-08-07;170.00;5.00;1
6091;3;344;7;3;3;2020-07-10;25.00;7.00;1
6092;3;966;2;3;3;2020-09-03;305.00;2.00;3
6093;3;305;5;1;1;2020-03-26;140.00;4.00;1
6094;0;657;5;3;3;2020-10-27;175.00;9.00;1
6095;2;641;7;2;2;2020-08-16;175.00;9.00;3
6096;0;801;5;0;0;2020-10-25;165.00;8.00;1
6097;3;171;4;1;1;2020-06-09;415.00;3.00;1
6098;0;318;8;0;0;2020-10-25;370.00;1.00;1
6099;2;196;3;1;1;2020-10-06;305.00;6.00;1
6100;1;103;2;0;0;2020-05-10;240.00;7.00;1
6101;0;802;1;3;3;2020-06-23;225.00;3.00;1
6102;1;109;8;2;2;2020-07-22;240.00;6.00;1
6103;2;402;5;1;1;2020-10-12;160.00;2.00;1
6104;3;321;0;2;2;2020-07-23;320.00;2.00;1
6105;0;592;6;2;2;2020-06-09;325.00;8.00;1
6106;3;26;7;0;0;2020-09-27;325.00;9.00;1
6107;3;479;4;2;2;2020-03-04;290.00;1.00;1
6108;2;977;6;0;0;2020-07-03;100.00;1.00;1
6109;3;620;8;0;0;2020-03-06;80.00;7.00;1
6110;3;802;6;1;1;2020-07-25;75.00;5.00;1
6111;2;2;3;2;2;2020-06-08;360.00;1.00;1
6112;0;672;0;0;0;2020-10-06;80.00;4.00;2
6113;2;833;5;0;0;2020-03-07;320.00;7.00;1
6114;1;237;2;3;3;2020-08-20;350.00;3.00;1
6115;0;394;8;1;1;2020-03-04;400.00;4.00;1
6116;3;955;7;1;1;2020-10-13;60.00;6.00;1
6117;1;665;5;0;0;2020-03-26;205.00;5.00;1
6118;1;885;3;3;3;2020-09-02;485.00;4.00;3
6119;2;195;4;0;0;2020-05-28;300.00;1.00;1
6120;3;853;2;3;3;2020-08-03;385.00;3.00;1
6121;1;71;8;3;3;2020-05-13;200.00;4.00;3
6122;0;959;8;0;0;2020-06-03;370.00;9.00;1
6123;3;690;2;3;3;2020-05-08;135.00;9.00;1
6124;3;939;7;1;1;2020-10-28;285.00;4.00;1
6125;2;929;8;3;3;2020-08-13;180.00;8.00;1
6126;1;469;1;0;0;2020-07-24;335.00;2.00;1
6127;3;352;2;0;0;2020-05-27;390.00;9.00;1
6128;1;849;4;1;1;2020-10-09;150.00;1.00;1
6129;2;403;8;3;3;2020-10-20;45.00;5.00;1
6130;0;191;5;3;3;2020-06-12;255.00;1.00;1
6131;1;406;7;0;0;2020-10-30;485.00;7.00;3
6132;3;982;2;1;1;2020-08-30;90.00;9.00;1
6133;0;794;6;2;2;2020-06-06;385.00;1.00;1
6134;1;725;1;3;3;2020-10-02;390.00;4.00;1
6135;1;926;8;3;3;2020-10-24;440.00;9.00;2
6136;0;300;3;1;1;2020-08-04;40.00;9.00;1
6137;2;67;1;0;0;2020-08-14;55.00;1.00;3
6138;1;223;6;3;3;2020-03-22;270.00;6.00;2
6139;3;312;7;1;1;2020-06-02;430.00;4.00;2
6140;2;969;6;0;0;2020-04-22;355.00;1.00;1
6141;2;771;2;1;1;2020-09-18;365.00;3.00;1
6142;1;240;5;1;1;2020-05-16;190.00;5.00;1
6143;3;291;1;1;1;2020-08-22;170.00;9.00;1
6144;0;204;2;2;2;2020-05-19;180.00;3.00;1
6145;3;722;1;1;1;2020-05-10;215.00;9.00;1
6146;1;353;1;1;1;2020-06-13;100.00;4.00;1
6147;0;636;8;1;1;2020-04-24;340.00;8.00;1
6148;2;734;3;0;0;2020-03-28;85.00;3.00;1
6149;1;821;3;0;0;2020-07-17;5.00;9.00;1
6150;3;68;2;2;2;2020-07-19;370.00;8.00;3
6151;0;52;0;2;2;2020-09-22;370.00;6.00;1
6152;3;531;1;0;0;2020-03-06;355.00;4.00;3
6153;2;473;1;2;2;2020-10-13;110.00;7.00;1
6154;3;740;6;3;3;2020-09-07;440.00;3.00;1
6155;2;546;0;0;0;2020-04-03;340.00;2.00;1
6156;1;822;1;2;2;2020-04-17;125.00;4.00;1
6157;3;755;6;3;3;2020-07-11;185.00;4.00;1
6158;0;142;4;1;1;2020-08-29;95.00;6.00;1
6159;3;594;6;2;2;2020-08-13;140.00;2.00;1
6160;1;99;3;1;1;2020-08-12;120.00;6.00;1
6161;2;897;4;2;2;2020-07-15;225.00;4.00;1
6162;3;787;4;2;2;2020-09-14;355.00;1.00;2
6163;2;259;7;1;1;2020-09-11;50.00;8.00;1
6164;3;686;1;0;0;2020-07-28;360.00;1.00;1
6165;0;758;5;3;3;2020-06-18;55.00;2.00;1
6166;0;220;1;1;1;2020-10-22;315.00;5.00;1
6167;0;588;6;0;0;2020-08-23;210.00;5.00;2
6168;1;894;5;0;0;2020-03-23;420.00;3.00;1
6169;1;266;2;3;3;2020-10-29;290.00;6.00;1
6170;0;765;4;2;2;2020-05-27;10.00;6.00;1
6171;1;656;4;0;0;2020-10-15;205.00;2.00;1
6172;1;158;1;2;2;2020-09-22;480.00;8.00;1
6173;2;102;1;2;2;2020-10-14;160.00;9.00;1
6174;0;635;8;0;0;2020-09-19;425.00;3.00;1
6175;2;13;2;1;1;2020-06-29;370.00;7.00;1
6176;2;543;3;0;0;2020-05-21;310.00;1.00;1
6177;1;216;7;2;2;2020-10-18;5.00;6.00;1
6178;1;343;0;1;1;2020-05-27;70.00;4.00;1
6179;3;787;0;1;1;2020-07-10;5.00;7.00;1
6180;2;121;8;2;2;2020-08-19;5.00;7.00;1
6181;2;58;8;0;0;2020-08-23;385.00;8.00;2
6182;0;262;5;2;2;2020-09-05;65.00;5.00;1
6183;2;420;4;2;2;2020-10-21;265.00;8.00;1
6184;0;464;6;2;2;2020-08-31;370.00;4.00;1
6185;2;45;5;3;3;2020-04-16;450.00;2.00;1
6186;1;840;0;2;2;2020-05-30;160.00;5.00;1
6187;3;242;1;3;3;2020-03-21;250.00;8.00;1
6188;2;639;3;2;2;2020-07-04;105.00;6.00;1
6189;1;315;0;2;2;2020-03-26;485.00;9.00;1
6190;1;479;3;1;1;2020-08-31;480.00;5.00;1
6191;0;572;4;3;3;2020-06-21;335.00;3.00;3
6192;3;254;6;3;3;2020-08-21;435.00;2.00;1
6193;0;767;7;1;1;2020-09-13;70.00;4.00;1
6194;1;947;1;0;0;2020-10-29;480.00;5.00;1
6195;0;442;4;0;0;2020-06-29;300.00;9.00;1
6196;0;959;5;1;1;2020-06-10;15.00;4.00;2
6197;0;558;1;3;3;2020-03-27;470.00;3.00;3
6198;0;978;0;0;0;2020-08-16;40.00;4.00;1
6199;2;640;1;3;3;2020-07-23;390.00;6.00;1
6200;1;771;8;0;0;2020-08-02;255.00;7.00;1
6201;1;50;5;3;3;2020-04-11;130.00;9.00;1
6202;2;450;4;0;0;2020-08-10;10.00;1.00;1
6203;3;955;2;2;2;2020-06-10;245.00;3.00;2
6204;3;155;4;1;1;2020-06-16;375.00;7.00;1
6205;2;184;4;1;1;2020-07-18;445.00;6.00;1
6206;0;82;6;1;1;2020-07-08;275.00;4.00;1
6207;1;996;2;3;3;2020-03-10;370.00;3.00;1
6208;2;882;1;3;3;2020-08-05;405.00;8.00;1
6209;3;97;6;2;2;2020-10-03;25.00;7.00;1
6210;1;16;6;0;0;2020-09-03;245.00;9.00;3
6211;0;899;5;1;1;2020-08-25;5.00;7.00;1
6212;1;793;5;2;2;2020-04-23;345.00;4.00;1
6213;3;84;4;2;2;2020-07-29;410.00;7.00;1
6214;1;699;4;1;1;2020-04-03;20.00;5.00;1
6215;2;756;8;1;1;2020-08-31;20.00;8.00;1
6216;1;50;0;2;2;2020-08-26;185.00;8.00;1
6217;3;916;0;1;1;2020-06-02;100.00;6.00;1
6218;1;67;5;0;0;2020-08-03;310.00;9.00;1
6219;0;554;4;2;2;2020-07-10;110.00;2.00;1
6220;0;589;7;3;3;2020-04-21;425.00;8.00;1
6221;3;242;4;3;3;2020-07-19;10.00;1.00;1
6222;1;124;4;0;0;2020-06-10;355.00;6.00;1
6223;0;386;4;0;0;2020-10-25;470.00;5.00;1
6224;0;225;8;2;2;2020-10-05;415.00;8.00;3
6225;3;57;8;1;1;2020-07-05;190.00;4.00;1
6226;1;634;2;1;1;2020-10-28;105.00;4.00;2
6227;0;636;2;1;1;2020-04-26;370.00;4.00;1
6228;0;871;1;2;2;2020-09-10;155.00;1.00;1
6229;3;522;4;3;3;2020-06-24;485.00;6.00;2
6230;1;671;1;3;3;2020-10-24;50.00;4.00;1
6231;0;655;4;0;0;2020-04-01;370.00;6.00;1
6232;1;172;5;2;2;2020-06-03;480.00;3.00;1
6233;2;567;1;2;2;2020-03-21;460.00;2.00;1
6234;3;820;1;2;2;2020-10-04;415.00;2.00;1
6235;3;41;7;2;2;2020-07-02;120.00;9.00;1
6236;1;113;8;1;1;2020-09-29;300.00;3.00;1
6237;0;232;7;2;2;2020-10-03;445.00;4.00;3
6238;0;874;3;0;0;2020-10-05;265.00;4.00;3
6239;1;508;1;2;2;2020-08-01;340.00;1.00;1
6240;3;392;2;0;0;2020-10-04;405.00;4.00;1
6241;1;605;0;3;3;2020-07-09;125.00;2.00;1
6242;3;851;3;3;3;2020-05-27;85.00;9.00;1
6243;3;277;7;1;1;2020-09-04;335.00;7.00;1
6244;0;89;4;3;3;2020-04-29;45.00;8.00;1
6245;3;948;4;1;1;2020-06-24;305.00;8.00;2
6246;2;131;7;3;3;2020-10-17;310.00;5.00;1
6247;3;763;6;1;1;2020-07-02;60.00;4.00;2
6248;0;123;8;2;2;2020-05-02;45.00;5.00;1
6249;0;243;7;1;1;2020-09-06;375.00;6.00;1
6250;0;26;5;0;0;2020-09-22;280.00;6.00;1
6251;0;508;8;1;1;2020-06-22;495.00;7.00;1
6252;3;512;7;1;1;2020-06-21;485.00;4.00;1
6253;0;408;0;3;3;2020-05-09;420.00;8.00;1
6254;2;192;5;0;0;2020-05-18;305.00;9.00;3
6255;0;377;6;1;1;2020-07-11;250.00;4.00;1
6256;2;18;3;1;1;2020-03-25;330.00;4.00;1
6257;3;278;7;0;0;2020-09-12;270.00;1.00;1
6258;0;237;1;2;2;2020-10-25;470.00;5.00;1
6259;1;440;1;1;1;2020-04-15;490.00;8.00;1
6260;3;445;7;0;0;2020-06-05;465.00;1.00;1
6261;3;914;0;1;1;2020-05-07;480.00;6.00;1
6262;1;935;1;1;1;2020-09-24;160.00;6.00;1
6263;0;706;2;3;3;2020-04-17;475.00;6.00;1
6264;0;444;4;1;1;2020-06-22;135.00;4.00;1
6265;2;223;7;0;0;2020-07-21;100.00;9.00;1
6266;2;975;0;2;2;2020-09-04;40.00;2.00;1
6267;2;286;7;3;3;2020-03-26;325.00;6.00;1
6268;0;690;2;0;0;2020-07-25;450.00;6.00;1
6269;2;936;0;2;2;2020-08-02;470.00;1.00;1
6270;2;32;8;3;3;2020-04-21;45.00;3.00;1
6271;0;947;6;3;3;2020-03-22;70.00;1.00;1
6272;1;603;6;2;2;2020-10-07;195.00;9.00;1
6273;3;415;0;0;0;2020-03-04;110.00;5.00;3
6274;2;537;0;0;0;2020-07-11;125.00;7.00;1
6275;0;154;0;1;1;2020-10-28;240.00;6.00;1
6276;1;102;7;1;1;2020-07-11;415.00;5.00;1
6277;1;680;2;1;1;2020-07-08;190.00;4.00;1
6278;3;769;3;0;0;2020-10-20;325.00;1.00;2
6279;3;184;7;3;3;2020-07-21;30.00;7.00;1
6280;2;973;1;3;3;2020-10-02;305.00;3.00;1
6281;3;125;0;3;3;2020-08-15;300.00;9.00;1
6282;2;758;3;1;1;2020-06-10;455.00;5.00;3
6283;3;261;6;2;2;2020-07-17;5.00;3.00;1
6284;0;668;7;0;0;2020-09-06;190.00;9.00;1
6285;0;443;8;3;3;2020-06-13;110.00;4.00;1
6286;0;871;2;1;1;2020-09-24;15.00;6.00;1
6287;0;540;7;3;3;2020-08-08;260.00;5.00;1
6288;2;171;4;0;0;2020-04-06;55.00;7.00;3
6289;1;63;7;0;0;2020-09-16;370.00;3.00;1
6290;0;884;5;1;1;2020-08-07;165.00;4.00;1
6291;1;553;2;0;0;2020-04-11;140.00;6.00;1
6292;2;64;2;1;1;2020-05-03;175.00;1.00;1
6293;2;244;8;1;1;2020-04-20;270.00;2.00;1
6294;2;482;8;2;2;2020-04-14;300.00;7.00;1
6295;3;420;5;2;2;2020-04-05;320.00;3.00;1
6296;0;803;6;0;0;2020-04-06;295.00;2.00;1
6297;0;966;8;3;3;2020-04-11;125.00;6.00;1
6298;1;177;6;3;3;2020-07-11;295.00;5.00;1
6299;1;251;6;2;2;2020-05-09;480.00;8.00;1
6300;1;736;2;1;1;2020-08-28;200.00;3.00;2
6301;2;712;7;1;1;2020-05-27;470.00;8.00;1
6302;1;719;3;0;0;2020-10-21;490.00;5.00;1
6303;0;794;2;1;1;2020-08-17;10.00;8.00;1
6304;2;813;3;0;0;2020-04-02;410.00;6.00;1
6305;0;21;5;2;2;2020-05-20;195.00;1.00;1
6306;3;956;7;2;2;2020-07-29;25.00;1.00;1
6307;1;794;0;3;3;2020-03-25;360.00;5.00;3
6308;0;684;8;1;1;2020-03-22;190.00;7.00;1
6309;0;617;0;3;3;2020-10-21;240.00;1.00;1
6310;3;406;7;0;0;2020-10-14;155.00;2.00;1
6311;0;588;5;2;2;2020-08-09;25.00;3.00;1
6312;1;199;7;1;1;2020-08-19;445.00;3.00;2
6313;0;903;8;1;1;2020-07-16;145.00;9.00;1
6314;2;52;3;0;0;2020-03-15;235.00;3.00;1
6315;3;821;0;2;2;2020-08-03;190.00;4.00;1
6316;2;748;2;1;1;2020-06-21;255.00;3.00;1
6317;1;782;0;0;0;2020-09-07;290.00;4.00;3
6318;3;45;8;3;3;2020-03-17;470.00;4.00;1
6319;0;250;4;2;2;2020-05-04;155.00;2.00;1
6320;2;908;5;3;3;2020-10-01;30.00;4.00;1
6321;2;699;8;3;3;2020-10-02;390.00;8.00;1
6322;1;822;4;0;0;2020-07-12;465.00;1.00;1
6323;2;340;6;0;0;2020-05-12;260.00;7.00;1
6324;2;923;7;0;0;2020-07-22;305.00;8.00;1
6325;1;789;8;0;0;2020-06-17;270.00;9.00;1
6326;3;820;7;2;2;2020-03-15;170.00;1.00;1
6327;2;637;5;0;0;2020-05-19;325.00;4.00;1
6328;2;381;1;0;0;2020-07-31;260.00;5.00;3
6329;2;664;2;0;0;2020-08-12;90.00;4.00;1
6330;1;942;3;3;3;2020-08-23;385.00;6.00;1
6331;0;18;4;3;3;2020-06-04;295.00;9.00;1
6332;3;757;7;2;2;2020-03-08;260.00;7.00;1
6333;1;259;4;2;2;2020-10-17;115.00;8.00;1
6334;1;288;1;0;0;2020-09-26;495.00;8.00;3
6335;0;376;7;2;2;2020-08-30;435.00;8.00;1
6336;3;467;6;1;1;2020-06-21;185.00;6.00;2
6337;3;310;1;0;0;2020-03-25;105.00;9.00;1
6338;3;999;1;0;0;2020-03-31;145.00;3.00;1
6339;0;935;7;0;0;2020-05-19;325.00;4.00;1
6340;0;876;6;1;1;2020-08-24;40.00;1.00;1
6341;0;694;2;3;3;2020-06-14;245.00;8.00;1
6342;1;558;0;1;1;2020-09-26;5.00;9.00;2
6343;3;870;4;1;1;2020-10-14;235.00;3.00;1
6344;3;711;3;1;1;2020-08-26;130.00;8.00;1
6345;2;727;1;2;2;2020-04-11;85.00;7.00;2
6346;2;682;6;3;3;2020-07-02;380.00;3.00;1
6347;3;930;3;2;2;2020-04-20;180.00;5.00;1
6348;2;124;6;3;3;2020-09-12;440.00;2.00;1
6349;2;553;0;1;1;2020-07-13;60.00;2.00;1
6350;3;738;7;3;3;2020-06-23;180.00;9.00;1
6351;3;789;7;2;2;2020-06-09;30.00;4.00;1
6352;0;300;6;2;2;2020-08-23;105.00;9.00;1
6353;2;162;0;0;0;2020-07-19;455.00;4.00;1
6354;1;592;1;2;2;2020-06-27;285.00;3.00;1
6355;0;53;4;1;1;2020-04-29;40.00;6.00;1
6356;0;757;4;3;3;2020-09-29;190.00;9.00;1
6357;0;285;8;1;1;2020-05-09;425.00;5.00;1
6358;1;46;1;3;3;2020-06-15;485.00;2.00;1
6359;0;504;5;3;3;2020-03-08;330.00;3.00;1
6360;2;351;0;3;3;2020-06-03;475.00;5.00;1
6361;1;987;2;0;0;2020-05-01;230.00;5.00;1
6362;0;390;8;0;0;2020-06-03;230.00;3.00;1
6363;3;250;2;1;1;2020-09-15;480.00;7.00;1
6364;2;19;8;1;1;2020-08-01;495.00;8.00;1
6365;3;580;5;0;0;2020-05-19;140.00;4.00;1
6366;0;597;4;3;3;2020-05-19;20.00;8.00;1
6367;0;796;0;0;0;2020-06-12;465.00;8.00;1
6368;0;4;8;1;1;2020-09-03;495.00;2.00;1
6369;0;456;4;2;2;2020-10-07;185.00;3.00;1
6370;1;39;8;2;2;2020-03-10;85.00;2.00;1
6371;3;525;1;3;3;2020-10-22;235.00;3.00;1
6372;3;672;5;2;2;2020-05-03;130.00;9.00;1
6373;2;28;3;0;0;2020-04-30;360.00;1.00;1
6374;3;977;8;2;2;2020-05-31;160.00;8.00;3
6375;2;99;4;0;0;2020-05-01;375.00;2.00;1
6376;0;72;2;1;1;2020-06-19;155.00;1.00;1
6377;3;854;4;1;1;2020-03-21;385.00;3.00;1
6378;2;679;4;0;0;2020-04-10;195.00;3.00;1
6379;0;478;2;1;1;2020-09-01;420.00;9.00;1
6380;2;593;7;3;3;2020-05-21;475.00;4.00;1
6381;3;974;8;3;3;2020-09-16;450.00;8.00;3
6382;3;266;4;3;3;2020-06-05;365.00;4.00;1
6383;2;27;0;0;0;2020-06-05;385.00;9.00;1
6384;2;148;6;0;0;2020-10-09;380.00;4.00;1
6385;1;379;1;0;0;2020-07-25;65.00;4.00;1
6386;2;151;4;0;0;2020-05-01;365.00;4.00;1
